order_id,user_id,order_timestamp,city,restaurant_name,cuisine,payment_method,quantity,order_value,discount,final_amount,delivery_rating
6166,3247,2025-10-30 02:31:52,Bangalore,Tandoori House,Chinese,COD,1,300,0,300,1
6167,4868,2025-11-25 11:01:02,Bangalore,Burger Barn,Fast Food,NET_BANKING,3,750,10,740,1
6168,6365,2025-11-08 23:32:44,Hyderabad,Burger Barn,Chinese,CARD,4,2000,0,2000,2
6169,6583,2025-10-28 14:39:11,Bangalore,Curry Palace,North Indian,UPI,2,400,50,350,5
6170,2011,2025-11-06 06:19:11,Delhi,Burger Barn,North Indian,UPI,4,800,50,750,2
6171,3136,2025-11-10 12:53:29,Hyderabad,Spice Hub,North Indian,COD,3,600,50,550,3
6172,5477,2025-11-02 10:00:52,Pune,Tandoori House,North Indian,UPI,2,600,30,570,4
6173,3685,2025-10-26 21:51:40,Delhi,Burger Barn,Italian,COD,2,500,0,500,4
6174,5271,2025-11-22 00:33:37,Mumbai,Curry Palace,North Indian,UPI,4,2000,10,1990,3
6175,8466,2025-11-09 00:27:28,Pune,Noodle Nation,North Indian,COD,4,600,30,570,5
6176,3158,2025-11-22 22:27:03,Delhi,Spice Hub,Fast Food,CARD,1,400,50,350,4
6177,7378,2025-11-24 04:32:28,Hyderabad,Spice Hub,Italian,UPI,3,900,30,870,4
6178,9307,2025-11-05 16:22:16,Hyderabad,Spice Hub,Indian,CARD,2,1000,0,1000,3
6179,8390,2025-11-06 21:14:53,Bangalore,Tandoori House,Italian,COD,3,1500,50,1450,5
6180,1195,2025-11-20 06:34:04,Pune,Tandoori House,Indian,CARD,5,1250,50,1200,5
6181,3240,2025-11-10 10:23:44,Delhi,Noodle Nation,Italian,CARD,3,1050,30,1020,3
6182,8827,2025-10-31 00:30:11,Pune,Pizza Planet,Italian,COD,5,1250,50,1200,2
6183,4557,2025-11-18 20:03:02,Bangalore,Spice Hub,Italian,NET_BANKING,1,250,30,220,2
6184,6351,2025-10-26 19:15:21,Chennai,Pizza Planet,Fast Food,NET_BANKING,1,300,50,250,2
6185,4289,2025-11-13 00:45:53,Bangalore,Noodle Nation,Italian,NET_BANKING,4,600,10,590,1
6186,5592,2025-10-28 14:43:26,Pune,Noodle Nation,Fast Food,COD,2,800,0,800,4
6187,7276,2025-10-31 10:07:55,Hyderabad,Pizza Planet,Indian,UPI,1,350,50,300,2
6188,5654,2025-11-18 20:12:15,Pune,Spice Hub,North Indian,NET_BANKING,5,750,50,700,2
6189,3978,2025-11-12 02:52:01,Hyderabad,Noodle Nation,North Indian,COD,1,400,50,350,2
6190,5660,2025-11-17 09:51:25,Delhi,Spice Hub,Indian,CARD,3,750,30,720,5
6191,4665,2025-11-16 21:15:34,Hyderabad,Burger Barn,Indian,UPI,4,1400,50,1350,2
6192,4164,2025-10-26 10:12:13,Chennai,Noodle Nation,Italian,COD,1,300,50,250,3
6193,5179,2025-11-14 06:19:37,Delhi,Burger Barn,Italian,NET_BANKING,4,1400,30,1370,4
6194,5276,2025-11-02 02:16:14,Bangalore,Noodle Nation,North Indian,NET_BANKING,2,300,30,270,5
6195,9534,2025-10-27 00:40:08,Pune,Noodle Nation,North Indian,COD,5,1000,30,970,1
6196,4024,2025-10-30 03:54:40,Pune,Noodle Nation,North Indian,UPI,4,2000,20,1980,2
6197,9321,2025-11-21 19:25:33,Bangalore,Spice Hub,North Indian,CARD,2,300,20,280,5
6198,8402,2025-11-15 00:12:44,Pune,Spice Hub,Indian,UPI,3,1200,30,1170,4
6199,6776,2025-11-17 17:06:16,Pune,Spice Hub,Italian,UPI,3,900,10,890,2
6200,5161,2025-11-01 20:47:37,Bangalore,Spice Hub,Indian,UPI,1,500,50,450,3
6201,7461,2025-11-19 18:19:14,Bangalore,Pizza Planet,Chinese,CARD,1,300,10,290,3
6202,6792,2025-10-26 21:09:55,Pune,Noodle Nation,Indian,NET_BANKING,3,450,10,440,1
6203,9648,2025-11-19 04:02:55,Chennai,Noodle Nation,North Indian,CARD,5,1250,50,1200,3
6204,6854,2025-10-29 11:28:47,Mumbai,Curry Palace,Indian,NET_BANKING,2,1000,10,990,3
6205,3400,2025-11-22 19:16:06,Mumbai,Curry Palace,Fast Food,COD,5,1750,10,1740,1
6206,7624,2025-11-15 16:43:44,Hyderabad,Pizza Planet,Indian,COD,4,1200,20,1180,4
6207,8154,2025-11-15 01:26:04,Bangalore,Spice Hub,Chinese,NET_BANKING,4,1600,50,1550,1
6208,1040,2025-11-02 12:53:27,Delhi,Spice Hub,Indian,UPI,5,1000,50,950,5
6209,5921,2025-11-11 21:59:50,Chennai,Spice Hub,Italian,UPI,3,900,0,900,2
6210,7426,2025-11-16 23:02:49,Hyderabad,Burger Barn,Indian,UPI,3,450,10,440,2
6211,6194,2025-11-06 15:18:50,Delhi,Curry Palace,Fast Food,CARD,3,1200,30,1170,1
6212,3486,2025-11-11 08:36:19,Mumbai,Pizza Planet,Indian,NET_BANKING,2,700,20,680,4
6213,3574,2025-11-05 16:08:57,Chennai,Noodle Nation,Chinese,CARD,2,700,0,700,4
6214,7389,2025-11-22 11:55:11,Delhi,Spice Hub,Italian,CARD,5,1250,10,1240,3
6215,4258,2025-11-04 14:48:30,Pune,Curry Palace,North Indian,NET_BANKING,1,300,20,280,3
6216,8014,2025-11-01 04:30:48,Hyderabad,Curry Palace,Italian,COD,1,350,50,300,3
6217,1089,2025-11-11 02:44:39,Delhi,Tandoori House,Chinese,UPI,4,1200,10,1190,2
6218,8805,2025-10-28 15:29:43,Hyderabad,Noodle Nation,Fast Food,NET_BANKING,1,150,30,120,5
6219,8887,2025-10-28 18:50:50,Chennai,Spice Hub,Indian,NET_BANKING,3,1050,50,1000,5
6220,3216,2025-11-15 12:33:03,Mumbai,Tandoori House,Italian,UPI,4,2000,0,2000,1
6221,5200,2025-11-22 12:33:02,Mumbai,Spice Hub,Chinese,COD,1,300,30,270,3
6222,5789,2025-11-21 03:54:34,Bangalore,Noodle Nation,Italian,CARD,1,300,10,290,2
6223,4675,2025-11-02 05:29:59,Chennai,Burger Barn,Italian,CARD,3,1200,20,1180,4
6224,9378,2025-11-07 22:51:17,Delhi,Curry Palace,Fast Food,COD,4,1600,30,1570,5
6225,1462,2025-11-17 02:49:22,Bangalore,Pizza Planet,Indian,COD,5,2500,0,2500,3
6226,2104,2025-10-27 02:59:12,Delhi,Spice Hub,Italian,COD,4,800,30,770,4
6227,5208,2025-11-12 04:23:53,Pune,Spice Hub,Fast Food,CARD,3,1050,50,1000,3
6228,2866,2025-10-27 19:46:24,Pune,Spice Hub,Italian,NET_BANKING,3,1050,50,1000,3
6229,6888,2025-11-19 00:54:57,Bangalore,Tandoori House,Chinese,UPI,1,350,10,340,4
6230,9586,2025-10-29 02:34:13,Pune,Tandoori House,Chinese,UPI,1,200,10,190,4
6231,6433,2025-10-29 06:22:00,Mumbai,Tandoori House,Chinese,CARD,5,750,0,750,1
6232,1290,2025-11-25 14:49:36,Bangalore,Tandoori House,Fast Food,UPI,2,600,20,580,2
6233,5820,2025-11-10 02:27:26,Hyderabad,Spice Hub,Indian,CARD,4,600,20,580,2
6234,9192,2025-11-15 09:14:44,Mumbai,Spice Hub,North Indian,UPI,2,700,20,680,5
6235,4538,2025-11-04 19:05:00,Hyderabad,Pizza Planet,Indian,CARD,1,400,10,390,5
6236,2885,2025-11-03 03:59:52,Hyderabad,Curry Palace,Chinese,UPI,4,800,50,750,4
6237,4170,2025-11-14 06:00:17,Pune,Curry Palace,Chinese,NET_BANKING,4,1000,20,980,1
6238,2334,2025-11-02 12:01:05,Bangalore,Burger Barn,Fast Food,CARD,5,1500,20,1480,3
6239,4075,2025-11-21 14:33:13,Delhi,Spice Hub,Fast Food,UPI,3,600,30,570,1
6240,3567,2025-10-30 01:53:53,Hyderabad,Tandoori House,North Indian,UPI,5,2500,20,2480,5
6241,5098,2025-11-08 10:43:16,Pune,Noodle Nation,North Indian,UPI,4,1000,10,990,3
6242,2917,2025-11-17 20:21:47,Pune,Burger Barn,Fast Food,COD,3,1050,10,1040,2
6243,1987,2025-11-21 15:27:52,Bangalore,Curry Palace,Italian,CARD,1,250,30,220,5
6244,8738,2025-11-04 17:20:51,Pune,Curry Palace,Italian,UPI,4,1400,50,1350,4
6245,5185,2025-11-12 10:23:50,Delhi,Burger Barn,Fast Food,COD,1,400,20,380,1
6246,8536,2025-11-18 13:56:33,Hyderabad,Burger Barn,Italian,NET_BANKING,1,150,10,140,4
6247,3377,2025-11-20 03:48:01,Bangalore,Pizza Planet,North Indian,COD,5,1750,20,1730,5
6248,7803,2025-11-10 13:43:58,Delhi,Noodle Nation,Indian,UPI,4,1600,50,1550,4
6249,4883,2025-11-04 06:30:42,Delhi,Noodle Nation,Indian,UPI,4,600,50,550,1
6250,1616,2025-11-08 02:49:30,Bangalore,Tandoori House,Italian,CARD,5,750,10,740,4
6251,3170,2025-10-31 00:14:25,Bangalore,Spice Hub,Italian,COD,3,1500,10,1490,5
6252,9315,2025-11-16 22:51:51,Chennai,Noodle Nation,Italian,CARD,5,1000,30,970,5
6253,1648,2025-10-30 21:16:47,Bangalore,Curry Palace,Italian,UPI,3,1050,50,1000,2
6254,4720,2025-11-24 01:50:51,Hyderabad,Spice Hub,Indian,UPI,1,300,10,290,3
6255,5389,2025-11-13 07:16:11,Mumbai,Pizza Planet,Fast Food,NET_BANKING,3,600,30,570,5
6256,8861,2025-11-05 21:07:14,Chennai,Noodle Nation,Indian,UPI,4,1400,20,1380,3
6257,2727,2025-11-08 23:37:17,Chennai,Noodle Nation,North Indian,COD,3,450,50,400,5
6258,6216,2025-11-19 23:16:40,Bangalore,Tandoori House,Indian,UPI,1,350,50,300,2
6259,2383,2025-11-24 15:22:06,Mumbai,Noodle Nation,Chinese,NET_BANKING,1,250,20,230,2
6260,4644,2025-11-05 11:24:40,Bangalore,Noodle Nation,North Indian,COD,4,1200,30,1170,1
6261,8533,2025-11-06 09:15:32,Pune,Tandoori House,Indian,UPI,5,2000,20,1980,2
6262,3969,2025-11-17 10:55:14,Chennai,Curry Palace,Fast Food,NET_BANKING,2,600,50,550,5
6263,1222,2025-11-06 23:35:30,Bangalore,Curry Palace,Italian,CARD,5,2500,50,2450,1
6264,9114,2025-11-01 09:58:34,Mumbai,Pizza Planet,Indian,COD,5,1250,50,1200,1
6265,1870,2025-11-08 10:03:42,Hyderabad,Tandoori House,Chinese,UPI,3,750,50,700,4
6266,9189,2025-10-30 11:00:18,Chennai,Pizza Planet,Chinese,COD,5,2000,0,2000,1
6267,1687,2025-11-18 11:38:12,Mumbai,Spice Hub,Chinese,COD,2,300,20,280,1
6268,5861,2025-11-22 22:42:49,Chennai,Curry Palace,Italian,UPI,1,150,0,150,4
6269,8297,2025-11-16 17:02:47,Hyderabad,Burger Barn,Fast Food,COD,5,1750,30,1720,3
6270,7384,2025-11-15 08:47:23,Hyderabad,Spice Hub,Italian,UPI,4,1400,20,1380,4
6271,3315,2025-11-01 09:55:00,Chennai,Curry Palace,Fast Food,UPI,5,1750,50,1700,4
6272,7604,2025-10-28 06:13:02,Mumbai,Pizza Planet,Italian,COD,5,1250,10,1240,2
6273,1964,2025-11-12 19:45:46,Pune,Curry Palace,Fast Food,COD,1,350,20,330,2
6274,6852,2025-11-09 04:58:08,Bangalore,Pizza Planet,Italian,COD,5,1000,30,970,2
6275,3965,2025-11-25 01:35:49,Chennai,Pizza Planet,North Indian,NET_BANKING,3,600,0,600,2
6276,1158,2025-10-28 13:21:58,Pune,Noodle Nation,Fast Food,CARD,5,1000,0,1000,5
6277,5855,2025-11-01 08:06:21,Mumbai,Pizza Planet,Italian,CARD,5,1500,10,1490,3
6278,1612,2025-10-28 01:16:41,Pune,Tandoori House,Chinese,UPI,4,1000,20,980,2
6279,7123,2025-11-11 09:04:45,Mumbai,Pizza Planet,Indian,COD,2,300,10,290,3
6280,5961,2025-11-15 10:53:31,Chennai,Burger Barn,Fast Food,UPI,5,2500,30,2470,3
6281,4025,2025-11-07 03:22:35,Bangalore,Tandoori House,Indian,NET_BANKING,5,1750,50,1700,5
6282,9528,2025-10-26 17:26:02,Mumbai,Pizza Planet,Indian,UPI,1,200,0,200,5
6283,4306,2025-11-02 09:46:16,Pune,Pizza Planet,Italian,COD,4,1600,0,1600,4
6284,8864,2025-10-27 01:36:15,Hyderabad,Spice Hub,North Indian,CARD,2,500,30,470,4
6285,8291,2025-11-10 15:17:07,Hyderabad,Spice Hub,Chinese,NET_BANKING,3,600,20,580,4
6286,1045,2025-11-08 22:03:57,Bangalore,Tandoori House,Indian,NET_BANKING,2,500,20,480,4
6287,2589,2025-11-21 15:19:14,Pune,Tandoori House,Italian,UPI,1,350,0,350,2
6288,9427,2025-10-27 01:22:30,Pune,Tandoori House,Chinese,NET_BANKING,4,800,10,790,1
6289,2635,2025-11-05 18:47:51,Chennai,Pizza Planet,Chinese,CARD,5,1750,30,1720,4
6290,9085,2025-11-10 06:56:06,Bangalore,Burger Barn,Italian,COD,5,1750,10,1740,4
6291,7068,2025-11-13 09:46:23,Delhi,Spice Hub,Indian,UPI,1,500,50,450,2
6292,2044,2025-10-26 20:14:24,Pune,Curry Palace,Italian,UPI,4,600,0,600,1
6293,6862,2025-11-14 11:33:14,Delhi,Burger Barn,Fast Food,COD,3,1200,10,1190,2
6294,2376,2025-11-16 03:13:27,Bangalore,Noodle Nation,Indian,CARD,4,1200,0,1200,5
6295,8587,2025-10-27 01:43:21,Delhi,Pizza Planet,North Indian,CARD,3,1050,10,1040,3
6296,7997,2025-11-17 10:32:02,Mumbai,Curry Palace,Fast Food,UPI,4,600,20,580,4
6297,4223,2025-11-11 13:37:08,Bangalore,Curry Palace,Chinese,COD,4,1400,10,1390,4
6298,6407,2025-11-09 00:24:37,Chennai,Curry Palace,Fast Food,CARD,3,900,0,900,5
6299,1867,2025-11-22 00:28:43,Delhi,Noodle Nation,Chinese,UPI,3,750,20,730,2
6300,9708,2025-11-10 09:38:20,Mumbai,Burger Barn,North Indian,CARD,3,750,0,750,3
6301,9549,2025-11-12 08:37:01,Hyderabad,Tandoori House,North Indian,COD,5,1750,20,1730,3
6302,9111,2025-11-16 02:18:06,Chennai,Tandoori House,North Indian,CARD,1,400,30,370,4
6303,3216,2025-11-14 06:55:23,Bangalore,Noodle Nation,Italian,CARD,5,1000,30,970,2
6304,3819,2025-10-26 01:14:03,Mumbai,Noodle Nation,Indian,CARD,2,600,20,580,2
6305,1548,2025-11-21 07:30:44,Delhi,Spice Hub,Italian,NET_BANKING,1,150,30,120,5
6306,5426,2025-11-13 09:03:19,Hyderabad,Tandoori House,Indian,COD,4,1600,50,1550,4
6307,1575,2025-11-17 16:21:36,Bangalore,Burger Barn,North Indian,CARD,5,2500,30,2470,3
6308,8231,2025-11-05 00:37:41,Pune,Spice Hub,North Indian,CARD,4,1600,0,1600,4
6309,3079,2025-11-25 04:31:45,Bangalore,Pizza Planet,Fast Food,COD,5,2000,10,1990,4
6310,3183,2025-11-23 02:06:53,Mumbai,Burger Barn,Italian,COD,5,1750,50,1700,1
6311,2291,2025-11-10 01:10:44,Delhi,Curry Palace,North Indian,COD,1,200,30,170,4
6312,4733,2025-11-17 11:22:22,Pune,Curry Palace,Indian,CARD,3,750,10,740,3
6313,1098,2025-11-19 06:34:09,Chennai,Burger Barn,Indian,CARD,5,2000,20,1980,5
6314,7040,2025-11-04 09:31:46,Chennai,Tandoori House,North Indian,CARD,2,500,10,490,2
6315,2116,2025-10-31 23:12:39,Hyderabad,Noodle Nation,Fast Food,UPI,2,300,20,280,2
6316,8125,2025-11-18 20:21:49,Hyderabad,Noodle Nation,Fast Food,NET_BANKING,2,500,30,470,2
6317,6526,2025-10-26 10:59:21,Chennai,Spice Hub,Chinese,NET_BANKING,5,750,20,730,2
6318,4681,2025-11-06 19:32:51,Bangalore,Curry Palace,North Indian,COD,3,1500,20,1480,5
6319,5558,2025-11-03 13:49:43,Chennai,Noodle Nation,Italian,CARD,2,300,30,270,4
6320,4212,2025-10-30 03:23:57,Chennai,Burger Barn,Chinese,UPI,2,400,20,380,5
6321,3024,2025-11-25 11:36:47,Pune,Curry Palace,Fast Food,UPI,2,1000,10,990,2
6322,9919,2025-11-21 10:56:29,Bangalore,Pizza Planet,Chinese,CARD,5,2000,30,1970,4
6323,1352,2025-11-13 18:51:48,Pune,Curry Palace,Italian,CARD,5,2000,10,1990,1
6324,8145,2025-11-07 02:39:00,Pune,Tandoori House,Indian,COD,3,1500,50,1450,1
6325,5384,2025-11-10 13:59:15,Pune,Curry Palace,Italian,UPI,1,200,0,200,1
6326,4546,2025-11-18 16:51:26,Mumbai,Pizza Planet,North Indian,CARD,5,2500,20,2480,5
6327,6942,2025-10-26 17:05:22,Pune,Noodle Nation,Chinese,COD,3,750,0,750,2
6328,5317,2025-11-06 20:52:10,Chennai,Spice Hub,Italian,NET_BANKING,1,150,0,150,2
6329,2378,2025-11-04 21:45:07,Bangalore,Burger Barn,Fast Food,CARD,4,800,50,750,2
6330,1288,2025-11-24 05:58:06,Bangalore,Tandoori House,Chinese,CARD,3,1500,10,1490,2
6331,6667,2025-11-15 12:26:31,Bangalore,Burger Barn,Indian,NET_BANKING,1,350,50,300,1
6332,5379,2025-10-31 16:28:38,Mumbai,Pizza Planet,North Indian,COD,4,1000,0,1000,4
6333,7408,2025-10-28 15:38:48,Hyderabad,Tandoori House,Chinese,CARD,2,500,30,470,1
6334,1690,2025-11-25 15:24:35,Hyderabad,Curry Palace,Indian,UPI,2,300,10,290,2
6335,3589,2025-11-09 16:46:58,Chennai,Spice Hub,Fast Food,UPI,2,1000,50,950,4
6336,6117,2025-11-05 01:19:52,Mumbai,Curry Palace,Chinese,NET_BANKING,4,1200,0,1200,2
6337,7549,2025-11-08 00:18:41,Hyderabad,Spice Hub,North Indian,UPI,4,1000,50,950,1
6338,4775,2025-10-31 21:33:23,Pune,Pizza Planet,Chinese,NET_BANKING,5,1750,20,1730,3
6339,7780,2025-11-13 18:46:16,Bangalore,Pizza Planet,North Indian,COD,2,700,50,650,4
6340,4609,2025-10-29 04:42:58,Hyderabad,Spice Hub,Indian,COD,1,400,50,350,1
6341,5872,2025-11-01 17:44:29,Chennai,Pizza Planet,Indian,COD,3,1050,30,1020,1
6342,2389,2025-11-04 15:52:11,Bangalore,Spice Hub,Indian,CARD,2,500,0,500,3
6343,3677,2025-11-05 04:03:57,Pune,Spice Hub,Italian,UPI,4,2000,30,1970,4
6344,7191,2025-11-16 06:35:03,Chennai,Spice Hub,North Indian,NET_BANKING,3,1200,10,1190,3
6345,3065,2025-11-01 00:42:09,Chennai,Pizza Planet,Indian,CARD,1,500,30,470,3
6346,5272,2025-11-02 13:30:28,Delhi,Curry Palace,Chinese,COD,1,200,10,190,1
6347,2305,2025-10-29 15:51:47,Delhi,Burger Barn,North Indian,NET_BANKING,5,2000,30,1970,1
6348,7819,2025-11-12 09:18:17,Chennai,Curry Palace,Italian,COD,3,1200,30,1170,3
6349,6619,2025-10-29 18:25:13,Pune,Burger Barn,North Indian,COD,1,300,50,250,2
6350,3842,2025-11-17 15:48:17,Hyderabad,Spice Hub,Chinese,UPI,3,1500,30,1470,2
6351,7319,2025-10-30 09:56:41,Hyderabad,Tandoori House,Italian,UPI,1,150,0,150,4
6352,1033,2025-11-04 18:40:06,Hyderabad,Noodle Nation,Italian,CARD,3,1500,50,1450,1
6353,5230,2025-11-06 07:27:26,Bangalore,Burger Barn,North Indian,NET_BANKING,1,350,0,350,5
6354,5210,2025-10-31 03:59:55,Delhi,Noodle Nation,Italian,CARD,2,400,30,370,2
6355,8444,2025-11-13 01:32:24,Hyderabad,Noodle Nation,Chinese,CARD,2,1000,0,1000,4
6356,2048,2025-10-31 00:03:50,Hyderabad,Curry Palace,Italian,COD,5,2000,0,2000,5
6357,7071,2025-11-23 19:54:56,Bangalore,Burger Barn,Indian,CARD,1,400,50,350,4
6358,1407,2025-11-05 19:28:17,Delhi,Tandoori House,Indian,NET_BANKING,5,1500,0,1500,5
6359,8113,2025-10-27 22:29:08,Bangalore,Pizza Planet,North Indian,CARD,5,750,10,740,3
6360,4983,2025-10-26 03:02:11,Chennai,Burger Barn,Chinese,COD,5,1750,30,1720,5
6361,4842,2025-11-04 17:23:45,Delhi,Burger Barn,Chinese,CARD,4,800,50,750,2
6362,3868,2025-10-28 11:28:05,Hyderabad,Noodle Nation,Chinese,UPI,3,1500,30,1470,2
6363,3664,2025-11-24 04:14:43,Hyderabad,Pizza Planet,Chinese,NET_BANKING,2,800,0,800,1
6364,9382,2025-11-02 23:03:50,Mumbai,Spice Hub,Chinese,UPI,2,800,50,750,5
6365,9902,2025-11-15 23:06:26,Chennai,Spice Hub,Indian,CARD,3,1200,20,1180,4
6366,9588,2025-11-22 05:38:46,Pune,Spice Hub,North Indian,COD,4,800,0,800,1
6367,8512,2025-11-01 00:19:06,Mumbai,Curry Palace,Fast Food,UPI,2,400,30,370,2
6368,4767,2025-11-07 07:43:40,Chennai,Noodle Nation,Chinese,UPI,4,800,50,750,5
6369,1385,2025-10-31 14:38:48,Delhi,Burger Barn,North Indian,CARD,3,750,30,720,2
6370,1279,2025-10-26 17:03:22,Hyderabad,Spice Hub,Fast Food,UPI,5,2500,20,2480,1
6371,1076,2025-11-18 03:32:31,Pune,Spice Hub,North Indian,NET_BANKING,4,2000,50,1950,2
6372,2007,2025-11-19 21:54:49,Hyderabad,Spice Hub,Chinese,COD,4,2000,0,2000,1
6373,1805,2025-11-10 12:12:49,Mumbai,Noodle Nation,Fast Food,NET_BANKING,2,1000,50,950,1
6374,1308,2025-11-19 18:37:13,Hyderabad,Curry Palace,Fast Food,UPI,2,400,0,400,2
6375,4133,2025-10-26 04:01:09,Pune,Burger Barn,Chinese,NET_BANKING,4,2000,30,1970,4
6376,6109,2025-11-24 15:41:57,Mumbai,Tandoori House,Fast Food,UPI,4,1200,20,1180,4
6377,7645,2025-11-18 03:45:47,Bangalore,Spice Hub,Indian,UPI,4,600,30,570,5
6378,6959,2025-10-27 14:52:10,Bangalore,Noodle Nation,Fast Food,COD,3,1500,0,1500,1
6379,7018,2025-11-24 12:15:27,Chennai,Noodle Nation,Fast Food,COD,1,200,50,150,5
6380,5864,2025-11-03 19:47:39,Pune,Pizza Planet,Italian,NET_BANKING,1,200,50,150,3
6381,5664,2025-10-30 13:37:36,Hyderabad,Noodle Nation,Chinese,COD,4,800,10,790,3
6382,6594,2025-11-04 12:22:06,Bangalore,Pizza Planet,Italian,UPI,3,600,50,550,2
6383,2558,2025-11-13 01:35:39,Hyderabad,Spice Hub,Indian,CARD,4,800,0,800,2
6384,2761,2025-11-24 01:44:00,Hyderabad,Curry Palace,Fast Food,COD,3,750,20,730,3
6385,1825,2025-11-22 12:39:23,Bangalore,Noodle Nation,Chinese,UPI,4,2000,10,1990,3
6386,5639,2025-10-28 15:57:47,Mumbai,Pizza Planet,Indian,UPI,4,1400,30,1370,2
6387,2565,2025-11-10 16:33:28,Hyderabad,Spice Hub,Indian,NET_BANKING,5,1750,20,1730,5
6388,5917,2025-11-12 18:59:57,Chennai,Spice Hub,Indian,COD,5,2000,20,1980,4
6389,6776,2025-11-13 23:17:02,Hyderabad,Curry Palace,Fast Food,COD,2,600,30,570,4
6390,5126,2025-11-06 23:23:34,Hyderabad,Noodle Nation,Fast Food,COD,5,1500,50,1450,3
6391,5385,2025-11-14 00:48:53,Pune,Burger Barn,Chinese,UPI,4,1600,0,1600,3
6392,1278,2025-11-19 05:57:26,Pune,Curry Palace,Italian,COD,4,600,30,570,4
6393,4548,2025-11-06 19:55:08,Mumbai,Spice Hub,North Indian,CARD,4,600,50,550,2
6394,7832,2025-11-07 07:24:51,Delhi,Pizza Planet,North Indian,COD,3,1500,30,1470,2
6395,7578,2025-11-13 00:58:03,Mumbai,Tandoori House,Chinese,CARD,3,750,10,740,1
6396,9154,2025-11-17 04:16:55,Hyderabad,Pizza Planet,North Indian,CARD,3,1500,0,1500,2
6397,3719,2025-10-31 03:17:59,Bangalore,Noodle Nation,North Indian,COD,1,200,20,180,3
6398,3869,2025-11-10 10:39:39,Mumbai,Curry Palace,Chinese,NET_BANKING,3,600,30,570,3
6399,2863,2025-10-28 22:36:51,Chennai,Noodle Nation,Indian,CARD,2,600,20,580,2
6400,3692,2025-11-15 05:16:20,Bangalore,Pizza Planet,Italian,UPI,3,450,20,430,3
6401,1118,2025-11-07 20:04:16,Bangalore,Tandoori House,Fast Food,CARD,1,250,10,240,4
6402,5571,2025-11-05 01:38:44,Hyderabad,Curry Palace,North Indian,CARD,1,300,30,270,2
6403,5055,2025-11-03 07:01:53,Pune,Burger Barn,North Indian,CARD,2,800,30,770,1
6404,4935,2025-10-29 22:00:05,Delhi,Burger Barn,Indian,CARD,3,900,50,850,5
6405,7065,2025-11-23 09:40:06,Mumbai,Tandoori House,Fast Food,NET_BANKING,3,1050,0,1050,3
6406,2365,2025-11-04 15:34:37,Pune,Spice Hub,Indian,CARD,5,1500,0,1500,3
6407,9010,2025-10-28 02:35:56,Bangalore,Pizza Planet,North Indian,COD,3,1200,20,1180,4
6408,4059,2025-11-10 13:01:35,Mumbai,Pizza Planet,Fast Food,CARD,5,2000,50,1950,3
6409,9359,2025-10-30 02:45:30,Bangalore,Burger Barn,Chinese,CARD,2,1000,10,990,4
6410,9311,2025-10-31 06:12:42,Bangalore,Spice Hub,Italian,COD,1,200,30,170,3
6411,3360,2025-11-12 00:44:16,Pune,Noodle Nation,Indian,COD,1,200,10,190,2
6412,5973,2025-11-07 22:12:03,Pune,Pizza Planet,North Indian,CARD,4,1600,10,1590,1
6413,4371,2025-11-09 10:04:06,Delhi,Spice Hub,Italian,UPI,5,2500,30,2470,2
6414,4950,2025-11-24 01:24:17,Pune,Pizza Planet,Italian,NET_BANKING,1,200,30,170,1
6415,2781,2025-11-22 03:55:50,Mumbai,Curry Palace,Fast Food,COD,2,1000,20,980,5
6416,5758,2025-11-24 19:20:46,Mumbai,Pizza Planet,Indian,CARD,1,250,20,230,4
6417,5604,2025-11-07 17:33:11,Mumbai,Burger Barn,Italian,CARD,4,600,20,580,4
6418,6272,2025-11-12 06:51:09,Pune,Noodle Nation,Fast Food,COD,2,500,30,470,4
6419,9333,2025-11-20 02:36:58,Bangalore,Curry Palace,Indian,NET_BANKING,2,600,20,580,1
6420,1980,2025-10-30 08:56:30,Bangalore,Burger Barn,North Indian,NET_BANKING,5,750,20,730,1
6421,5380,2025-11-23 18:56:53,Hyderabad,Spice Hub,Indian,NET_BANKING,2,300,0,300,3
6422,7528,2025-11-09 18:41:09,Hyderabad,Spice Hub,Chinese,UPI,2,300,0,300,2
6423,9862,2025-11-01 13:16:17,Chennai,Spice Hub,Indian,CARD,2,700,20,680,5
6424,3020,2025-11-10 13:12:09,Hyderabad,Spice Hub,Fast Food,COD,3,750,0,750,4
6425,8116,2025-11-12 19:48:19,Hyderabad,Pizza Planet,Fast Food,UPI,5,2000,20,1980,1
6426,9046,2025-11-25 16:56:15,Pune,Noodle Nation,Fast Food,NET_BANKING,1,300,20,280,3
6427,9465,2025-11-14 07:06:16,Pune,Pizza Planet,Chinese,UPI,2,700,10,690,3
6428,3821,2025-11-25 12:12:29,Mumbai,Tandoori House,Fast Food,UPI,5,2000,10,1990,4
6429,6265,2025-11-17 02:30:14,Mumbai,Noodle Nation,Fast Food,CARD,5,2000,30,1970,4
6430,1368,2025-11-24 02:25:31,Bangalore,Tandoori House,Chinese,NET_BANKING,2,600,20,580,4
6431,6393,2025-11-14 20:04:33,Mumbai,Burger Barn,North Indian,NET_BANKING,4,800,20,780,4
6432,7558,2025-11-18 12:25:05,Chennai,Noodle Nation,North Indian,NET_BANKING,4,600,10,590,4
